play,hit_concat,advancements_concat_sub,advancements_concat,AB,H,HBP,BB,1B,2B,3B,HR,R,SF,SH,
SB2.1-H(E2/TH2)(E8/TH3)(UR),SB2,1-H,1-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.1-H(E2/TH2)(UR),SB2,1-H,1-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.1-H(E3/TH)(E7)(NR),SB2,1-H,1-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.1-H(E3/TH2)(UR),SB2,1-H,1-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.1-H(E8/TH)(E2/TH)(NR)(UR),SB2,1-H,1-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.1-H(UR)(E2/TH)(E8),SB2,1-H,1-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.1-H(UR)(E2/TH)(NR),SB2,1-H,1-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.1-H(UR)(E8)(E2/TH)(NR),SB2,1-H,1-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.1X3(4),SB2,,,0,0,0,0,0,0,0,0,0,0,0,
SB2.1X3(45),SB2,,,0,0,0,0,0,0,0,0,0,0,0,
SB2.1X3(46),SB2,,,0,0,0,0,0,0,0,0,0,0,0,
SB2.1X3(65),SB2,,,0,0,0,0,0,0,0,0,0,0,0,
SB2.1X3(74),SB2,,,0,0,0,0,0,0,0,0,0,0,0,
SB2.1X3(75),SB2,,,0,0,0,0,0,0,0,0,0,0,0,
SB2.1X3(86),SB2,,,0,0,0,0,0,0,0,0,0,0,0,
SB2.1XH(32)(E1/TH),SB2,,,0,0,0,0,0,0,0,0,0,0,0,
SB2.1XH(452)(E2/TH2),SB2,,,0,0,0,0,0,0,0,0,0,0,0,
SB2.1XH(8E2)(E2/TH2)(NR)(UR),SB2,,,0,0,0,0,0,0,0,0,0,0,0,
SB2.3-H;1-3(E2/TH),SB2,3-H;1-3,3-H;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E1/TH2),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E2),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E2/TH);1-3,SB2,3-H;1-3,3-H;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E2/TH)(NR),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E2/TH)(NR);1-H(NR),SB2,3-H;1-H,3-H;1-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E2/TH)(NR);1-H(UR)(NR),SB2,3-H;1-H,3-H;1-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E2/TH)(NR)(UR),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E2/TH)(NR)(UR);1-3(E6/TH),SB2,3-H;1-3,3-H;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E2/TH)(UR),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E2/TH)(UR);1-3,SB2,3-H;1-3,3-H;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E2/TH)(UR)(NR),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E2/TH2),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E2/TH2);1-3,SB2,3-H;1-3,3-H;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E2/TH2)(NR);1-3,SB2,3-H;1-3,3-H;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E2/TH2)(NR);1-3(E6/THH),SB2,3-H;1-3,3-H;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E2/TH2)(UR),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E2/TH2)(UR);1-3,SB2,3-H;1-3,3-H;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E2/TH3)(UR);1-H(E7/THH)(UR),SB2,3-H;1-H,3-H;1-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E3/TH),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E4)(UR),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E5);1-3,SB2,3-H;1-3,3-H;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E5/TH)(UR);1-3,SB2,3-H;1-3,3-H;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E6)(NR),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E6)(UR);1-3,SB2,3-H;1-3,3-H;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(E6)(UR)(NR),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(PB),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(PB)(UR),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(UR)(E2/TH),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(UR)(E2/TH)(NR),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(UR)(E2/TH2);1-3,SB2,3-H;1-3,3-H;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(UR)(E3/TH),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(UR)(WP)(NR),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(WP);1-2,SB2,3-H;1-2,3-H;1-2,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(WP);1-3,SB2,3-H;1-3,3-H;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(WP);1-3(E2/TH2),SB2,3-H;1-3,3-H;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(WP)(NR);1-3,SB2,3-H;1-3,3-H;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB2.3-H(WP)(UR),SB2,3-H,3-H,0,0,0,0,0,0,0,0,1,0,0,
SB2.3XH(42),SB2,,,0,0,0,0,0,0,0,0,0,0,0,
SB2/MREV,SB2,,,0,0,0,0,0,0,0,0,0,0,0,
SB2/MREV.1-3(E2/TH2),SB2,3-Jan,3-Jan,0,0,0,0,0,0,0,0,0,0,0,
SB2/MREV.1X3(25),SB2,,,0,0,0,0,0,0,0,0,0,0,0,
SB2/MREV.3-H(E2/TH)(UR);1-3,SB2,3-H;1-3,3-H;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB2/MREV.3XH(21),SB2,,,0,0,0,0,0,0,0,0,0,0,0,
SB2/OBS.1-3(E4),SB2,3-Jan,3-Jan,0,0,0,0,0,0,0,0,0,0,0,
SB2/UREV,SB2,,,0,0,0,0,0,0,0,0,0,0,0,
SB3;SB2.2-H(E1/TH);1-3,SB3;SB2,2-H;SB2;1-3,2-H;SB2;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(E1/TH)(UR);1-H(UR),SB3;SB2,2-H;SB2;1-H,2-H;SB2;1-H,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(E2/TH),SB3;SB2,2-H;SB2,2-H;SB2,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(E2/TH);1-3,SB3;SB2,2-H;SB2;1-3,2-H;SB2;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(E2/TH)(NR),SB3;SB2,2-H;SB2,2-H;SB2,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(E2/TH)(NR)(UR),SB3;SB2,2-H;SB2,2-H;SB2,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(E2/TH)(NR)(UR);1-3,SB3;SB2,2-H;SB2;1-3,2-H;SB2;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(E2/TH)(UR),SB3;SB2,2-H;SB2,2-H;SB2,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(E2/TH)(UR);1-3,SB3;SB2,2-H;SB2;1-3,2-H;SB2;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(E2/TH)(UR)(NR);1-3,SB3;SB2,2-H;SB2;1-3,2-H;SB2;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(E2/TH)(UR)(NR);1-H(UR)(NR),SB3;SB2,2-H;SB2;1-H,2-H;SB2;1-H,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(E2/TH2)(UR);1-3,SB3;SB2,2-H;SB2;1-3,2-H;SB2;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(E2/TH3)(NR),SB3;SB2,2-H;SB2,2-H;SB2,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(E4)(UR),SB3;SB2,2-H;SB2,2-H;SB2,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(E4/TH)(NR);1-3,SB3;SB2,2-H;SB2;1-3,2-H;SB2;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(E5),SB3;SB2,2-H;SB2,2-H;SB2,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(E5)(UR)(NR);1-3,SB3;SB2,2-H;SB2;1-3,2-H;SB2;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(E6)(UR),SB3;SB2,2-H;SB2,2-H;SB2,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(UR)(E2/TH);1-3,SB3;SB2,2-H;SB2;1-3,2-H;SB2;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(UR)(E2/TH)(NR);1-3,SB3;SB2,2-H;SB2;1-3,2-H;SB2;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2-H(WP)(NR);1-3(E2/TH),SB3;SB2,2-H;SB2;1-3,2-H;SB2;1-3,0,0,0,0,0,0,0,0,1,0,0,
SB3;SB2.2XH(24325);1-3(TH),SB3;SB2,;SB2;1-3,SB2;1-3,0,0,0,0,0,0,0,0,0,0,0,
SB3;SB2.2XH(2452),SB3;SB2,;SB2,SB2,0,0,0,0,0,0,0,0,0,0,0,
SB3;SB2/MREV,SB3;SB2,;SB2,SB2,0,0,0,0,0,0,0,0,0,0,0,
SB3.1-2,SB3,2-Jan,2-Jan,0,0,0,0,0,0,0,0,0,0,0,
SB3.1-2(E2/TH2),SB3,2-Jan,2-Jan,0,0,0,0,0,0,0,0,0,0,0,
SB3.1-2(E4/TH),SB3,2-Jan,2-Jan,0,0,0,0,0,0,0,0,0,0,0,
SB3.1-2(E5),SB3,2-Jan,2-Jan,0,0,0,0,0,0,0,0,0,0,0,
SB3.1-2(PB),SB3,2-Jan,2-Jan,0,0,0,0,0,0,0,0,0,0,0,
SB3.2-H(E1/TH)(UR),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E1/TH3),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E1/TH3)(UR),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E2/TH),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E2/TH);1-2,SB3,2-H;1-2,2-H;1-2,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E2/TH)(NR);1-2,SB3,2-H;1-2,2-H;1-2,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E2/TH)(NR);1-2(TH),SB3,2-H;1-2,2-H;1-2,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E2/TH)(NR)(UR),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E2/TH)(UR),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E2/TH3),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E2/TH3);1-2,SB3,2-H;1-2,2-H;1-2,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E2/TH3)(NR),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E2/TH3)(NR);1-2,SB3,2-H;1-2,2-H;1-2,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E2/TH3)(NR)(UR),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E2/TH3)(UR),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E2/TH3)(UR);1-2,SB3,2-H;1-2,2-H;1-2,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E4/TH),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E5),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E5);1-2,SB3,2-H;1-2,2-H;1-2,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E5)(NR)(UR);1-2,SB3,2-H;1-2,2-H;1-2,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E5)(UR);1-2,SB3,2-H;1-2,2-H;1-2,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(E5)(UR)(NR);1-2,SB3,2-H;1-2,2-H;1-2,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(PB)(UR),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(UR)(E1/TH3),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(UR)(E2/TH3),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(WP),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(WP)(NR),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2-H(WP)(UR),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3.2XH(21),SB3,,,0,0,0,0,0,0,0,0,0,0,0,
SB3/MREV,SB3,,,0,0,0,0,0,0,0,0,0,0,0,
SB3/MREV.2XH(21);1-2(WP),SB3,;1-2,2-Jan,0,0,0,0,0,0,0,0,0,0,0,
SB3/OBS.2-H(E5)(UR)(NR),SB3,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SB3/UREV,SB3,,,0,0,0,0,0,0,0,0,0,0,0,
SBH;SB2.1-3(E2/TH),SBH;SB2,1-3;SB2,1-3;SB2,0,0,0,0,0,0,0,0,0,0,0,
SBH;SB2.1-3(E2/TH2),SBH;SB2,1-3;SB2,1-3;SB2,0,0,0,0,0,0,0,0,0,0,0,
SBH;SB2.1-3(E6/THH),SBH;SB2,1-3;SB2,1-3;SB2,0,0,0,0,0,0,0,0,0,0,0,
SBH;SB2.1-H(E5/TH)(E1/TH),SBH;SB2,1-H;SB2,1-H;SB2,0,0,0,0,0,0,0,0,1,0,0,
SBH;SB2.1X3(25),SBH;SB2,;SB2,SB2,0,0,0,0,0,0,0,0,0,0,0,
SBH;SB2/MREV,SBH;SB2,;SB2,SB2,0,0,0,0,0,0,0,0,0,0,0,
SBH;SB3,SBH;SB3,;SB3,SB3,0,0,0,0,0,0,0,0,0,0,0,
SBH.1-2(E6/TH),SBH,2-Jan,2-Jan,0,0,0,0,0,0,0,0,0,0,0,
SBH.2-H(E1/THH)(UR),SBH,2-H,2-H,0,0,0,0,0,0,0,0,1,0,0,
SBH(TUR),SBH(TUR),,,0,0,0,0,0,0,0,0,0,0,0,
SBH(UR),SBH(UR),,,0,0,0,0,0,0,0,0,0,0,0,
SBH(UR);SB3,SBH(UR);SB3,;SB3,SB3,0,0,0,0,0,0,0,0,0,0,0,
SBH(UR);SB3;SB2,SBH(UR);SB3;SB2,;SB3;SB2,SB3;SB2,0,0,0,0,0,0,0,0,0,0,0,
T13/L.3-H;2-H,T13,3-H;2-H,3-H;2-H,1,1,0,0,0,0,1,0,1,0,0,
T3/G/FINT,T3,,,1,1,0,0,0,0,1,0,0,0,0,
T3/P,T3,,,1,1,0,0,0,0,1,0,0,0,0,
T34/G,T34,,,1,1,0,0,0,0,1,0,0,0,0,
T34/L.3-H;2-H;B-H(E4/TH),T34,3-H;2-H;B-H,3-H;2-H;B-H,1,1,0,0,0,0,1,0,1,0,0,
T39/G.2-H,T39,2-H,2-H,1,1,0,0,0,0,1,0,1,0,0,
T39/G+,T39,,,1,1,0,0,0,0,1,0,0,0,0,
T39/L,T39,,,1,1,0,0,0,0,1,0,0,0,0,
T39/L.1-H,T39,1-H,1-H,1,1,0,0,0,0,1,0,1,0,0,
T39/L.3-H,T39,3-H,3-H,1,1,0,0,0,0,1,0,1,0,0,
T39/L.3-H;1-H,T39,3-H;1-H,3-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T39/L+.1-H,T39,1-H,1-H,1,1,0,0,0,0,1,0,1,0,0,
T4/F.3-H;2-H;1-H,T4,3-H;2-H;1-H,3-H;2-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T4/F+/UREV.2-H,T4,2-H,2-H,1,1,0,0,0,0,1,0,1,0,0,
T4/L+.1-H,T4,1-H,1-H,1,1,0,0,0,0,1,0,1,0,0,
T4/P,T4,,,1,1,0,0,0,0,1,0,0,0,0,
T4/P.2-H;1-H,T4,2-H;1-H,2-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T4/P/FINT,T4,,,1,1,0,0,0,0,1,0,0,0,0,
T49/G+.3-H;2-H,T49,3-H;2-H,3-H;2-H,1,1,0,0,0,0,1,0,1,0,0,
T49/P,T49,,,1,1,0,0,0,0,1,0,0,0,0,
T498/L.3-H(UR);2-H(UR);1-H(UR),T498,3-H;2-H;1-H,3-H;2-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T5/G+,T5,,,1,1,0,0,0,0,1,0,0,0,0,
T57/G.1-H,T57,1-H,1-H,1,1,0,0,0,0,1,0,1,0,0,
T6/L,T6,,,1,1,0,0,0,0,1,0,0,0,0,
T6/P,T6,,,1,1,0,0,0,0,1,0,0,0,0,
T6/P-,T6,,,1,1,0,0,0,0,1,0,0,0,0,
T7/F-,T7,,,1,1,0,0,0,0,1,0,0,0,0,
T7/F-.1-H,T7,1-H,1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/F-.2-H,T7,2-H,2-H,1,1,0,0,0,0,1,0,1,0,0,
T7/F.1-H(UR),T7,1-H,1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/F.2-H;1-H,T7,2-H;1-H,2-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/F.2-H(UR);1-H(UR),T7,2-H;1-H,2-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/F.3-H;1-H,T7,3-H;1-H,3-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/F.3-H;2-H,T7,3-H;2-H,3-H;2-H,1,1,0,0,0,0,1,0,1,0,0,
T7/F.3-H;2-H;1-H,T7,3-H;2-H;1-H,3-H;2-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/F.3-H;BXH(762),T7,3-H,3-H,1,1,0,0,0,0,1,0,1,0,0,
T7/F.3-H(UR);1-H(UR),T7,3-H;1-H,3-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/F.3-H(UR);2-H,T7,3-H;2-H,3-H;2-H,1,1,0,0,0,0,1,0,1,0,0,
T7/F.3-H(UR);2-H(UR);1-H(UR),T7,3-H;2-H;1-H,3-H;2-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/F.BXH(762),T7,,,1,1,0,0,0,0,1,0,0,0,0,
T7/F/MREV.BXH(72),T7,,,1,1,0,0,0,0,1,0,0,0,0,
T7/F/UREV,T7,,,1,1,0,0,0,0,1,0,0,0,0,
T7/F/UREV.3-H;2-H;1-H,T7,3-H;2-H;1-H,3-H;2-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/F+.2-H,T7,2-H,2-H,1,1,0,0,0,0,1,0,1,0,0,
T7/F+.2-H;1-H,T7,2-H;1-H,2-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/F+.3-H;2-H;1-H,T7,3-H;2-H;1-H,3-H;2-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/F+.BXH(742),T7,,,1,1,0,0,0,0,1,0,0,0,0,
T7/FINT,T7,,,1,1,0,0,0,0,1,0,0,0,0,
T7/G.1-H(UR),T7,1-H,1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/G.2-H;1-H,T7,2-H;1-H,2-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/G.3-H,T7,3-H,3-H,1,1,0,0,0,0,1,0,1,0,0,
T7/G.3-H;2-H;1-H,T7,3-H;2-H;1-H,3-H;2-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/G/FINT.2-H,T7,2-H,2-H,1,1,0,0,0,0,1,0,1,0,0,
T7/G/FINT.3-H;1-H,T7,3-H;1-H,3-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/G+,T7,,,1,1,0,0,0,0,1,0,0,0,0,
T7/G+.1-H,T7,1-H,1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/G+.3-H;2-H,T7,3-H;2-H,3-H;2-H,1,1,0,0,0,0,1,0,1,0,0,
T7/G+.3-H;2-H;1-H,T7,3-H;2-H;1-H,3-H;2-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/G+/MREV.1-H,T7,1-H,1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/G+/UREV,T7,,,1,1,0,0,0,0,1,0,0,0,0,
T7/L-,T7,,,1,1,0,0,0,0,1,0,0,0,0,
T7/L-.2-H,T7,2-H,2-H,1,1,0,0,0,0,1,0,1,0,0,
T7/L-.3-H;2-H,T7,3-H;2-H,3-H;2-H,1,1,0,0,0,0,1,0,1,0,0,
T7/L-.BXH(762),T7,,,1,1,0,0,0,0,1,0,0,0,0,
T7/L.1-H;B-H(E7)(UR),T7,1-H;B-H,1-H;B-H,1,1,0,0,0,0,1,0,1,0,0,
T7/L.1-H;BXH(742),T7,1-H,1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/L.1-H;BXH(76524/TH),T7,1-H,1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/L.1-H(UR),T7,1-H,1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/L.2-H;B-H(E7)(UR),T7,2-H;B-H,2-H;B-H,1,1,0,0,0,0,1,0,1,0,0,
T7/L.2-H(UR),T7,2-H,2-H,1,1,0,0,0,0,1,0,1,0,0,
T7/L.3-H,T7,3-H,3-H,1,1,0,0,0,0,1,0,1,0,0,
T7/L.3-H;2-H;B-H(E5)(NR),T7,3-H;2-H;B-H,3-H;2-H;B-H,1,1,0,0,0,0,1,0,1,0,0,
T7/L.3-H(UR),T7,3-H,3-H,1,1,0,0,0,0,1,0,1,0,0,
T7/L.3-H(UR);1-H(UR),T7,3-H;1-H,3-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/L.3-H(UR);2-H(UR),T7,3-H;2-H,3-H;2-H,1,1,0,0,0,0,1,0,1,0,0,
T7/L.B-H(E7),T7,B-H,B-H,1,1,0,0,0,0,1,0,1,0,0,
T7/L.BXH(762),T7,,,1,1,0,0,0,0,1,0,0,0,0,
T7/L/MREV.1-H,T7,1-H,1-H,1,1,0,0,0,0,1,0,1,0,0,
T7/L/UREV,T7,,,1,1,0,0,0,0,1,0,0,0,0,
T7/L+/MREV,T7,,,1,1,0,0,0,0,1,0,0,0,0,
T7/L8+,T7,,,1,1,0,0,0,0,1,0,0,0,0,
T76/F,T76,,,1,1,0,0,0,0,1,0,0,0,0,
T76/F-,T76,,,1,1,0,0,0,0,1,0,0,0,0,
T76/L+,T76,,,1,1,0,0,0,0,1,0,0,0,0,
T78/F.3-H(RBI);B-3,T78,3-H;B-3,3-H;B-3,1,1,0,0,0,0,1,0,1,0,0,
T78/L,T78,,,1,1,0,0,0,0,1,0,0,0,0,
T78/L.1-H,T78,1-H,1-H,1,1,0,0,0,0,1,0,1,0,0,
T78/L.3-H,T78,3-H,3-H,1,1,0,0,0,0,1,0,1,0,0,
T78/L.3-H;2-H,T78,3-H;2-H,3-H;2-H,1,1,0,0,0,0,1,0,1,0,0,
T78/L+,T78,,,1,1,0,0,0,0,1,0,0,0,0,
T78/L+.2-H;1-H,T78,2-H;1-H,2-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T8,T8,,,1,1,0,0,0,0,1,0,0,0,0,
T8/F-,T8,,,1,1,0,0,0,0,1,0,0,0,0,
T8/F-.2-H,T8,2-H,2-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.1-H;B-H(E4/TH),T8,1-H;B-H,1-H;B-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.1-H;BXH(12),T8,1-H,1-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.1-H(TUR),T8,1-H,1-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.1-H(UR),T8,1-H,1-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.1-H(UR);B-H(E8/TH3)(UR)(NR),T8,1-H;B-H,1-H;B-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.2-H;1-H(UR),T8,2-H;1-H,2-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.2-H;B-H(E4/TH)(UR),T8,2-H;B-H,2-H;B-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.2-H(UR),T8,2-H,2-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.2-H(UR);1-H,T8,2-H;1-H,2-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.3-H;1-H;B-H(E8/TH)(UR)(NR),T8,3-H;1-H;B-H,3-H;1-H;B-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.3-H;1-H;BXH(52),T8,3-H;1-H,3-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.3-H;2-H,T8,3-H;2-H,3-H;2-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.3-H;2-H;1-H,T8,3-H;2-H;1-H,3-H;2-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.3-H;2-H;B-H(E4/TH),T8,3-H;2-H;B-H,3-H;2-H;B-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.3-H;2-H(UR),T8,3-H;2-H,3-H;2-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.3-H;BXH(52),T8,3-H,3-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.3-H;BXH(842),T8,3-H,3-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.3-H(UR),T8,3-H,3-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.3-H(UR);1-H,T8,3-H;1-H,3-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.3-H(UR);1-H(UR),T8,3-H;1-H,3-H;1-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.3-H(UR);2-H,T8,3-H;2-H,3-H;2-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.3-H(UR);2-H(UR),T8,3-H;2-H,3-H;2-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.B-H(E4/TH)(NR),T8,B-H,B-H,1,1,0,0,0,0,1,0,1,0,0,
T8/F.B-H(E6/TH3),T8,B-H,B-H,1,1,0,0,0,0,1,0,1,0,0,
